module	trait	nObs	bicor	Z	t	p
blue	rwg_wei_6to12mo	18	0.0804052589771803	0.322316830840791	0.322665745095313	0.751126528364189
blue	rwg_wfl_0to6mo	18	0.702831735981446	3.4914986948284	3.95206677125434	0.00114150767018347
blue	rwg_wfl_6to12mo	17	0.0424054638308323	0.164334205687081	0.164383520852611	0.871623878749873
blue	EH_90Days_base	20	-0.0417640072316313	-0.177292804272609	0.177344408762832	0.861218245143095
blue	EH_90Days_wk26	19	-0.338716841762804	-1.45398171215972	1.48430502382955	0.156033267875198
blue	EH_90Days_wk36	17	-0.111356997963688	-0.433079875351067	0.433982969470026	0.67047807741121
yellow	SequencingNumber	25	-0.174214880024148	-0.844115317519996	0.848480465244233	0.404914845971206
yellow	Percent_CpG_Methylated	14	0.672792359578667	2.82610871139402	3.15020587963088	0.00837172841405285
yellow	Percent_Duplicated_Reads	14	-0.0467194743109663	-0.161958911491256	0.162017922021526	0.873987802517302
yellow	Percent_Deduplicated_reads	14	0.0467194743109668	0.161958911491259	0.162017922021528	0.8739878025173
yellow	Percent_Duplicate_Reads	14	-0.0467194743109663	-0.161958911491256	0.162017922021526	0.873987802517302
yellow	Aligned_Uniquely	25	-0.0362045875113622	-0.173707025400106	0.173745009474834	0.863586002956978
yellow	Aligned_Ambiguously	25	-0.103360023328552	-0.497473886843099	0.498366504406735	0.622958145980711
yellow	Aligned_Reads_Total	25	-0.0415237256991823	-0.199255365391671	0.199312696253618	0.843769691810294
yellow	Mapping_Efficiency	25	0.0351953290011451	0.168860614520397	0.168895507088142	0.867355396032132
yellow	Percent_Aligned_Total	25	0.0284545218326317	0.136499940248444	0.136518370696292	0.89259943859812
yellow	Total_Reads	25	-0.145863048430281	-0.704560022163047	0.707097157052087	0.486609210986254
yellow	bgw_id	25	-0.161693196644681	-0.782319357466996	0.785793526519365	0.440009205745134
yellow	mom_gw_age	24	0.170387742434958	0.807060948211891	0.811049249395481	0.426025164732885
yellow	age_c_months	25	0.0429863344955543	0.206282338598544	0.206345951796208	0.83833640037782
yellow	gestage	25	0.356025246955324	1.78561652057468	1.82715927167061	0.0806814661403433
yellow	bmi_mom	24	-0.0110078354494782	-0.0516334104566339	0.0516344533049288	0.959285934746327
yellow	hei_base_mom	22	-0.179623731619139	-0.812112377314005	0.816583156149781	0.423786983728053
yellow	brf_nb	23	-0.14245724342125	-0.65729179757004	0.659547858468697	0.516712511267073
yellow	ex_brf_mth3	22	0.276255200004104	1.26840195728425	1.28547598871655	0.21331229400019
yellow	ex_brf_mth6	21	0.0919114861352641	0.401766777667496	0.402335894842464	0.691927252392842
yellow	gwg	21	-0.152918930919023	-0.671827947220478	0.674491033114697	0.508123756569079
yellow	ppwr	21	0.0150957555650997	0.0658058719427661	0.0658083716781735	0.948217908257115
yellow	soc_env_tot	25	-0.140318804794861	-0.677414891504949	0.67966974520442	0.503497394413323
yellow	airpollut	25	-0.0379171493072466	-0.181931481623742	0.181975120718398	0.857196568672978
yellow	toxic	25	-0.13621814853477	-0.657365496893838	0.659425887695966	0.516171267940223
yellow	emissions	25	-0.0687159160108339	-0.330070128801933	0.330330769625464	0.744140167274503
yellow	spl_ebm	25	-0.239959682251725	-1.1736902324683	1.18544142281434	0.247946621383565
yellow	env_tot	25	-0.238098080310448	-1.16422129382373	1.17568980672515	0.251745826550835
yellow	poverty	25	0.0151019868579979	0.0724320915023868	0.0724348452170951	0.942882081453879
yellow	soc_tot	25	0.0103835536986707	0.049799563969797	0.0498004589220705	0.960711358082623
yellow	wt_0wk	24	0.244127135749825	1.16865525288735	1.18078448370536	0.250297258299752
yellow	wt_6mo	19	0.339330944710678	1.45684253904819	1.48734594071471	0.155236506224372
yellow	wt_12mo	20	0.358200896954424	1.59022849570214	1.62772623079238	0.120960062356017
yellow	bmi_24mo	20	0.446990290108421	2.04042476022929	2.11999655329362	0.0481627265839484
yellow	zwfl_pct_0wk	19	-0.301915187041082	-1.28486500924149	1.30576185886555	0.209028240244555
yellow	zwfl_pct_6mo	18	0.227418892225534	0.925863569524685	0.934153160052897	0.364109729155001
yellow	zwfl_pct_9mo	14	0.487806031548061	1.84698009290216	1.93574168068837	0.0768109792870086
yellow	zwfl_pct_12mo	20	0.396187702400029	1.77816993801743	1.83068811633238	0.0837547076537284
yellow	zbmi_24mo_pct	20	0.345053132843979	1.52657569028434	1.55973016945211	0.136232533758404
yellow	wzd_0to6mo	19	0.254416768579572	1.07254190836307	1.08467892371624	0.293207398668896
yellow	wzd_6to12mo	18	-0.00252469407218753	-0.010098797745635	0.0100988084741088	0.992067302379456
yellow	wflzd_0to6mo	18	0.565281535753515	2.5622447378305	2.74109770967567	0.0144968757667622
yellow	wflzd_6to12mo	17	0.164280831666607	0.642075243296294	0.645020424732517	0.52865681989287
yellow	rwg_wei_0to6mo	19	0.326566929901459	1.39765243466796	1.42457349944318	0.172379794306504
yellow	rwg_wei_6to12mo	18	-0.0466412198743872	-0.186700340975427	0.186768138120641	0.854190075192911
yellow	rwg_wfl_0to6mo	18	0.768327016388988	4.06492473240835	4.80161250104209	0.00019568252901919
yellow	rwg_wfl_6to12mo	17	-0.0556647014203007	-0.215811547654934	0.215923246569182	0.831956337696981
yellow	EH_90Days_base	20	-0.161999200401651	-0.693413364140708	0.696504605388561	0.495009807716067
yellow	EH_90Days_wk26	19	-0.259852619579431	-1.09654137477387	1.1095134853392	0.28265776140504
yellow	EH_90Days_wk36	17	-0.111082221150865	-0.432002340430833	0.432898707626748	0.671248264429515
green	SequencingNumber	25	0.00146691745811333	0.00703509403386859	0.00703509655694687	0.994447516488036
green	Percent_CpG_Methylated	14	0.336365548851606	1.21239652241022	1.2373000599561	0.2396409682143
green	Percent_Duplicated_Reads	14	-0.149466020022782	-0.521673644580527	0.523647687719619	0.610058347499822
green	Percent_Deduplicated_reads	14	0.149466020022782	0.521673644580527	0.523647687719619	0.610058347499822
green	Percent_Duplicate_Reads	14	-0.149466020022782	-0.521673644580527	0.523647687719619	0.610058347499822
green	Aligned_Uniquely	25	0.00417057873162808	0.0200015089190662	0.0200015669032526	0.984214630329969
green	Aligned_Ambiguously	25	-0.0124129557819616	-0.0595335024321443	0.0595350314359275	0.953040235458318
green	Aligned_Reads_Total	25	0.00287888795673595	0.013806699758374	0.0138067188301325	0.989103248768318
green	Mapping_Efficiency	25	0.0095163418716729	0.0456401501036625	0.0456408390161747	0.963990485556739
green	Percent_Aligned_Total	25	0.00833336964115497	0.0399663619929316	0.0399668245936198	0.96846448216427
green	Total_Reads	25	-0.00867656835788811	-0.0416124042992058	0.0416129264440286	0.967166404677149
green	bgw_id	25	-0.0287925498753487	-0.138122395095266	0.13814149060373	0.891330911019934
green	mom_gw_age	24	0.226033734483616	1.07882222873633	1.08835950627527	0.288216084072854
green	age_c_months	25	0.26961019760377	1.32577605319503	1.3427268740261	0.19246290811159
green	gestage	25	-0.099552911337324	-0.479025701105848	0.479822619771867	0.635885031051345
green	bmi_mom	24	0.226664469441537	1.08194039385877	1.09156075592746	0.286836791669779
green	hei_base_mom	22	-0.100038847239553	-0.448888801820842	0.449642945061302	0.657803123281378
green	brf_nb	23	0.0222452482703964	0.101957354174005	0.101965766108353	0.919751205707366
green	ex_brf_mth3	22	-0.187952553747705	-0.850662402105916	0.855801372337429	0.402244593797514
green	ex_brf_mth6	21	-0.296029654951515	-1.3301714675369	1.35091295841334	0.19259302745399
green	gwg	21	-0.0252003400784707	-0.109868997381966	0.109880631525798	0.913656337360549
green	ppwr	21	-0.197080512349579	-0.870442741354857	0.876239452482438	0.391843780741664
green	soc_env_tot	25	-0.105598929410518	-0.508329810785905	0.509282171798647	0.615406045517638
green	airpollut	25	-0.125056868358227	-0.602907890837111	0.604497231504325	0.551430400922119
green	toxic	25	-0.387520984881506	-1.96091788820023	2.01601498769006	0.0556251113811747
green	emissions	25	0.0819496484924556	0.39390006974849	0.394343092033127	0.69696046549292
green	spl_ebm	25	-0.212204108464752	-1.03339743996014	1.04141295135013	0.308507799845845
green	env_tot	25	-0.206503466868298	-1.00480484664645	1.01217233130655	0.321985952233692
green	poverty	25	0.111299153482369	0.535992550411956	0.537109075289997	0.596350687359334
green	soc_tot	25	0.0250190764868507	0.120012320619255	0.120024846607862	0.905505761040439
green	wt_0wk	24	0.0107817513392638	0.0505728560944036	0.0505738359927761	0.960121484722441
green	wt_6mo	19	-0.0379087081429366	-0.15637654455343	0.156414037182966	0.877549156058503
green	wt_12mo	20	0.0666639077321244	0.283251102257266	0.283461571122007	0.780057530887413
green	bmi_24mo	20	-0.0892700652338102	-0.379751729104365	0.380259011154816	0.708203086621267
green	zwfl_pct_0wk	19	-0.201160138054264	-0.840871620019211	0.846712684878168	0.408917021492344
green	zwfl_pct_6mo	18	-0.0721902237489664	-0.289264088259019	0.289516277111498	0.775904347682689
green	zwfl_pct_9mo	14	-0.0935352621112574	-0.324965564876785	0.325442402621778	0.750450657091363
green	zwfl_pct_12mo	20	-0.0401807935640429	-0.170564501079714	0.170610450208908	0.866433180450994
green	zbmi_24mo_pct	20	-0.0548784068172828	-0.233063517572588	0.233180754563614	0.818252160481109
green	wzd_0to6mo	19	0.0514590230453215	0.212358563976801	0.212452464231581	0.834280614444151
green	wzd_6to12mo	18	0.137258121185425	0.552519877405316	0.554278557274293	0.5870526827376
green	wflzd_0to6mo	18	-0.028139560101307	-0.112587963706936	0.112602830656355	0.911746101970192
green	wflzd_6to12mo	17	-0.0507695363366085	-0.196798771053903	0.196883470526027	0.846561575746436
green	rwg_wei_0to6mo	19	-0.0587808555531632	-0.242639389143323	0.242779463598365	0.811081247232034
green	rwg_wei_6to12mo	18	0.103208013157289	0.414307307141506	0.415048497057534	0.683618566738682
green	rwg_wfl_0to6mo	18	-0.0315349905247734	-0.126181800597567	0.126202729214883	0.901143733756208
green	rwg_wfl_6to12mo	17	-0.0243332539174933	-0.0942608943060965	0.0942702003483609	0.92614226208658
green	EH_90Days_base	20	0.290741244260157	1.2701437835161	1.28920194041048	0.213649533795612
green	EH_90Days_wk26	19	0.209793921123097	0.878039133672861	0.884690734198658	0.388665199721447
green	EH_90Days_wk36	17	0.203339190842224	0.798660728320634	0.804333141126302	0.433768114407654
turquoise	SequencingNumber	25	-0.24135212072165	-1.1807786624921	1.19274448713768	0.245129499239816
turquoise	Percent_CpG_Methylated	14	0.594848351963115	2.37338158491597	2.56347085310276	0.0248423384721379
turquoise	Percent_Duplicated_Reads	14	-0.156647125606587	-0.54714658102218	0.549424405647477	0.59279194150556
turquoise	Percent_Deduplicated_reads	14	0.156647125606588	0.547146581022181	0.549424405647479	0.592791941505559
turquoise	Percent_Duplicate_Reads	14	-0.156647125606587	-0.54714658102218	0.549424405647477	0.59279194150556
turquoise	Aligned_Uniquely	25	-0.18122501722692	-0.878831401199635	0.883758222015547	0.385971669503537
turquoise	Aligned_Ambiguously	25	-0.214919475370959	-1.047042211617	1.05537995379009	0.302212138380434
turquoise	Aligned_Reads_Total	25	-0.184165338638253	-0.893419617886152	0.898596174048182	0.378179187175963
turquoise	Mapping_Efficiency	25	-0.0830882026073265	-0.3993978203084	0.399859657164437	0.692949207953266
turquoise	Percent_Aligned_Total	25	-0.0869485375117078	-0.418046152409038	0.418575765364876	0.679409031237848
turquoise	Total_Reads	25	-0.262469657512423	-1.28892263854804	1.3044955501314	0.204967903848331
turquoise	bgw_id	25	-0.226695452924663	-1.10641333759646	1.11625410100699	0.275839962469536
turquoise	mom_gw_age	24	-0.0280956244517062	-0.131814850318267	0.131832201786964	0.896315262541821
turquoise	age_c_months	25	0.00348551635291577	0.0167160168938713	0.0167160507408251	0.986807304776474
turquoise	gestage	25	0.35542366091078	1.78231344418776	1.82362502307835	0.081231557993636
turquoise	bmi_mom	24	-0.140152710447334	-0.661730154055378	0.663927513187479	0.513635217363174
turquoise	hei_base_mom	22	-0.0308283443115227	-0.137912248100803	0.137934107988085	0.891671769181972
turquoise	brf_nb	23	-0.211121923624986	-0.982253651489227	0.989792378473801	0.333543890125994
turquoise	ex_brf_mth3	22	0.158113448062126	0.713087340724991	0.716112853610112	0.482200177528048
turquoise	ex_brf_mth6	21	0.0298437699333473	0.130124618269964	0.130143946536497	0.897820531132192
turquoise	gwg	21	-0.189037619727312	-0.834027081183198	0.839125441915471	0.41183273506926
turquoise	ppwr	21	0.0275329909697756	0.120043865092965	0.120059040191806	0.905696834375932
turquoise	soc_env_tot	25	-0.121055898115868	-0.583424854888595	0.584864969483747	0.564332630190623
turquoise	airpollut	25	-0.114242242814751	-0.550288932240201	0.551497244381514	0.586611512731442
turquoise	toxic	25	-0.031868695913614	-0.152888669107654	0.152914567266051	0.879799264748207
turquoise	emissions	25	-0.0144305519269118	-0.0692113003028771	0.0692137027645165	0.945417760190372
turquoise	spl_ebm	25	-0.193848905499506	-0.941581319007991	0.947642139311355	0.353162776644296
turquoise	env_tot	25	-0.176794884066207	-0.856881823675191	0.861448254621845	0.397883544124397
turquoise	poverty	25	-0.029914597839974	-0.143508189235873	0.143529606816533	0.887122045920289
turquoise	soc_tot	25	0.00231534467403531	0.0111040228173272	0.0111040327384784	0.991236201690852
turquoise	wt_0wk	24	0.224268001569218	1.07009794514371	1.07940531237718	0.292099466206729
turquoise	wt_6mo	19	0.525032706855008	2.40485328831125	2.54354478034383	0.020986676419327
turquoise	wt_12mo	20	0.60701058180041	2.98755782478134	3.24065439973225	0.00453786663054544
turquoise	bmi_24mo	20	0.556387997057868	2.66262341702549	2.84088349943307	0.0108422670295123
turquoise	zwfl_pct_0wk	19	-0.215553713445579	-0.9029124725056	0.910146465359753	0.375469727964658
turquoise	zwfl_pct_6mo	18	0.373955929947513	1.57205725985371	1.6128410225753	0.126326055124863
turquoise	zwfl_pct_9mo	14	0.674757256585004	2.83857442079925	3.16707570589766	0.00811355417683214
turquoise	zwfl_pct_12mo	20	0.697242255712227	3.6567893865702	4.12667629741499	0.000633491958531127
turquoise	zbmi_24mo_pct	20	0.446298399013586	2.03675778555764	2.11589805388558	0.0485522330945619
turquoise	wzd_0to6mo	19	0.356497770505396	1.53737414195056	1.57324626274161	0.134087233795379
turquoise	wzd_6to12mo	18	0.0534751836957172	0.2141049751677	0.214207227037442	0.833091537667579
turquoise	wflzd_0to6mo	18	0.533329792058679	2.37914833785465	2.52192989797207	0.0226513229683937
turquoise	wflzd_6to12mo	17	0.279733096624783	1.11306631686386	1.12845189963358	0.276854931646367
turquoise	rwg_wei_0to6mo	19	0.272187382529132	1.15127298266932	1.16629151969889	0.259598371530263
turquoise	rwg_wei_6to12mo	18	0.0523805128992613	0.20971399082319	0.209810079158548	0.836464205639461
turquoise	rwg_wfl_0to6mo	18	0.644802210254092	3.06540126101274	3.37438429418814	0.00386341356152894
turquoise	rwg_wfl_6to12mo	17	0.107292706293087	0.417148507923972	0.417955522688056	0.681901381608507
turquoise	EH_90Days_base	20	-0.156815038913269	-0.670845305276913	0.673644198246643	0.50909602396694
turquoise	EH_90Days_wk26	19	-0.453749989975813	-2.01789929217641	2.09942564442554	0.0510165296481879
turquoise	EH_90Days_wk36	17	-0.0467552992740861	-0.181214621059276	0.181280748959865	0.858574033033018
